seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
16560605,0.12000000000000002,32.76558,1.9092,0.0005516765505001897,0.013956934798009924
43696039,0.12000000000000002,32.76558,3.3928000000000003,0.0008814897248845341,0.022474464425183454
65042149,0.12000000000000002,32.76558,1.842,0.0005278099967745227,0.014749184872001955
61874311,0.12000000000000002,32.76558,2.4852000000000003,0.0006790264122530519,0.01829015115327738
96512274,0.12000000000000002,32.76558,2.3008,0.000622397225468607,0.020067799559823775
53148702,0.12000000000000002,32.76558,2.1855,0.0006011063630286682,0.017572219621519745
70252163,0.12000000000000002,32.76558,3.1784000000000003,0.000825066507197658,0.019654508558544084
75974410,0.12000000000000002,32.76558,1.7684000000000002,0.0004994690799774521,0.014491451211620737
93837748,0.12000000000000002,32.76558,1.9779,0.0005572645013531323,0.017269539733053483
29968439,0.12000000000000002,32.76558,1.5717,0.00046273115097311267,0.01432730802922118
52131993,0.12000000000000002,32.76558,2.4875000000000003,0.0006677365963975223,0.022184660508893936
48083959,0.12000000000000002,32.76558,1.5404,0.00044631519838475385,0.014536226927260915
42930128,0.12000000000000002,32.76558,1.3503,0.0004009866031187548,0.014036739743729081
21795009,0.12000000000000002,32.76558,1.5219,0.0004348098692732197,0.013526708562777823
14658564,0.12000000000000002,32.76558,1.1529,0.0003421607205032841,0.011943700108489951
34485266,0.12000000000000002,32.76558,1.6073000000000002,0.00045872876193243223,0.014355786975152635
91961738,0.12000000000000002,32.76558,2.311,0.0006237531117251563,0.018752721111087865
59147823,0.12000000000000002,32.76558,0.8028000000000001,0.00025854465592206626,0.010522244248572067
32556428,0.12000000000000002,32.76558,1.9315,0.0005325780736262814,0.018693367782525002
25417950,0.12000000000000002,32.76558,1.5177,0.0004281043282496912,0.015011875479769666
75473670,0.12000000000000002,32.76558,2.3298,0.0006320811596905762,0.015767183170039355
11326530,0.12000000000000002,32.76558,0.9654,0.00029773420215183647,0.00970189009187029
20660553,0.12000000000000002,32.76558,1.4739,0.00041180136618271343,0.014680521982649878
19349671,0.12000000000000002,32.76558,1.2938,0.00037133505784897163,0.011447148645441956
21673603,0.12000000000000002,32.76558,1.1814,0.0003507689357015286,0.011920368480484942
95283750,0.12000000000000002,32.76558,0.7110000000000001,0.00022912709647314534,0.009411328368849234
32306204,0.12000000000000002,32.76558,0.8951,0.00027962800988400006,0.010091569732802782
63375812,0.12000000000000002,32.76558,1.9965000000000002,0.0005314195359370319,0.01591334722842293
15298601,0.12000000000000002,32.76558,1.7724,0.000491129948473146,0.014344553486402047
96973372,0.12000000000000002,32.76558,0.9464,0.00029167212213561904,0.011136290481661442
68047217,0.12000000000000002,32.76558,0.8792000000000001,0.0002760258597473963,0.010272769479570511
81052664,0.12000000000000002,32.76558,1.1974,0.0003577731165227052,0.012651102807513607
92832643,0.12000000000000002,32.76558,1.1396,0.0003363942015239154,0.01145814423407737
90293835,0.12000000000000002,32.76558,1.0249000000000001,0.0003085529676048476,0.012135004585246774
27340778,0.12000000000000002,32.76558,1.2876,0.000374127493895043,0.013468005903772734
30389738,0.12000000000000002,32.76558,0.5266000000000001,0.00017325066670456635,0.006596325376429471
43513430,0.12000000000000002,32.76558,1.0644,0.0003180447871528389,0.010789168281702765
26567623,0.12000000000000002,32.76558,1.1301,0.00032039172651109337,0.011025006029873914
30540116,0.12000000000000002,32.76558,0.7621,0.0002320765493200703,0.009054911411202845
29480721,0.12000000000000002,32.76558,0.8101,0.00025182372109456284,0.008499353730063929
8175386,0.12000000000000002,32.76558,0.48960000000000004,0.0001658123806105088,0.0070857729372098294
29599009,0.13000000000000003,32.76558,2.8717,0.000760974316268157,0.0209355549792036
14344685,0.13000000000000003,32.76558,2.8539000000000003,0.000776110427991777,0.022527775346912093
99497045,0.13000000000000003,32.76558,2.0833,0.0005905907675498942,0.015465541851970344
45221690,0.13000000000000003,32.76558,3.8096,0.0009875960491490857,0.023808177894217793
17161032,0.13000000000000003,32.76558,5.6658,0.0014117781680866976,0.028372065783765017
10658903,0.13000000000000003,32.76558,1.6274000000000002,0.00048817271075967186,0.014697705845437177
63696607,0.13000000000000003,32.76558,4.1318,0.0010574121841943848,0.027622255320363158
98717516,0.13000000000000003,32.76558,2.0384,0.000587499691706174,0.016967807016199366
52002697,0.13000000000000003,32.76558,1.6785,0.0004883235700388881,0.01477347945526013
3433809,0.13000000000000003,32.76558,2.0186,0.0005825675169037345,0.013171253208067097
94144183,0.13000000000000003,32.76558,2.0935,0.0005862681873859536,0.016102387455380483
74925174,0.13000000000000003,32.76558,2.6126,0.0007050849557040889,0.021928308085824563
96401172,0.13000000000000003,32.76558,1.812,0.0005143329412817094,0.015318234900611566
90888345,0.13000000000000003,32.76558,1.3206,0.0003957206026809582,0.013696002198344853
48230443,0.13000000000000003,32.76558,1.5085000000000002,0.0004302396687763373,0.015145124820582296
69521995,0.13000000000000003,32.76558,1.7171,0.0005030061802965907,0.016141758065353482
24166128,0.13000000000000003,32.76558,1.7329,0.000492996513181917,0.015739376423265356
33285359,0.13000000000000003,32.76558,2.6018000000000003,0.000686841450704494,0.02027170193883316
74666808,0.13000000000000003,32.76558,1.657,0.0004591991086181471,0.015892481570560665
78013966,0.13000000000000003,32.76558,1.5978,0.0004533088234546061,0.014492614705893194
64151141,0.13000000000000003,32.76558,1.9276000000000002,0.0005329129548367849,0.01734466707334204
85413053,0.13000000000000003,32.76558,1.2821,0.0003834702134557022,0.013880508975717184
3339126,0.13000000000000003,32.76558,1.1876,0.0003549208645525115,0.01183241652895945
23992896,0.13000000000000003,32.76558,1.9142000000000001,0.0005186016431316234,0.01527869250005327
63838255,0.13000000000000003,32.76558,1.8130000000000002,0.0005092311267591573,0.015005695536992148
40392969,0.13000000000000003,32.76558,1.2790000000000001,0.000371090516276818,0.012358695750641116
22478082,0.13000000000000003,32.76558,1.618,0.0004564448492060104,0.013433777908257317
4625761,0.13000000000000003,32.76558,1.1827,0.0003542250646115952,0.011284436986977894
66396588,0.13000000000000003,32.76558,1.4328,0.0004092517563992166,0.013789801019252873
59908284,0.13000000000000003,32.76558,1.2901,0.0003800958916183325,0.012382419671419164
72139044,0.13000000000000003,32.76558,0.9245000000000001,0.000277229875131906,0.010921489674429088
9352217,0.13000000000000003,32.76558,1.107,0.0003310758621525105,0.010526938140865015
59033308,0.13000000000000003,32.76558,1.0173,0.00031015568251300374,0.01038344025601742
56187218,0.13000000000000003,32.76558,1.0066,0.0003101957064034124,0.009450984085695882
52376104,0.13000000000000003,32.76558,1.36,0.0003723808249283143,0.014116393512018283
89242352,0.13000000000000003,32.76558,0.8173,0.0002525613042177779,0.009269962961280919
15005344,0.13000000000000003,32.76558,0.9155000000000001,0.00027813041266604757,0.01180335222529676
15481223,0.13000000000000003,32.76558,1.0028000000000001,0.00030665205272201635,0.011839274499121795
86797966,0.13000000000000003,32.76558,0.4312,0.00014990926160692389,0.006268675932595407
3140763,0.13000000000000003,32.76558,1.3009000000000002,0.0003693134555427541,0.011483264069560241
25793671,0.13000000000000003,32.76558,1.0285,0.0003049661233076557,0.012428646914749592
87413079,0.13000000000000003,32.76558,0.9369000000000001,0.0002859935677505542,0.009743319062055672
45226667,0.14,32.76558,4.6029,0.0011566430198391986,0.027714728028968225
52555936,0.14,32.76558,4.6991000000000005,0.0011907541501286118,0.02592878988897868
28620000,0.14,32.76558,4.2126,0.0010855208744623881,0.02336255661661198
11869852,0.14,32.76558,6.7172,0.001675670983378147,0.031165702804587633
13021629,0.14,32.76558,5.2338000000000005,0.001320848419259098,0.03145954479868012
10302479,0.14,32.76558,2.1733000000000002,0.0006207089649925106,0.015052937360980033
91265011,0.14,32.76558,1.8676000000000001,0.0005404733797700522,0.015037536224103067
82376001,0.14,32.76558,3.2738,0.000863277139439852,0.022031075610577714
73308932,0.14,32.76558,3.7117,0.0009509827219926058,0.02607033760681881
7236630,0.14,32.76558,1.4016,0.0004242224507032283,0.012784365005310935
14306711,0.14,32.76558,2.5847,0.0007163260391743789,0.018095924254344208
37979540,0.14,32.76558,1.6861000000000002,0.0004967672914458149,0.015117523319402455
94923734,0.14,32.76558,1.2888000000000002,0.0004009008376393213,0.01206687987179016
22502519,0.14,32.76558,1.3257,0.0003974187591739282,0.012153686747105704
37199960,0.14,32.76558,1.9249,0.0005448005780751821,0.017353455379371874
96297981,0.14,32.76558,1.3800000000000001,0.00042079578993225514,0.01256387079112731
43153858,0.14,32.76558,1.7343000000000002,0.0005020658387835118,0.013281767294746198
56907592,0.14,32.76558,2.0429,0.0005690535162813054,0.016302375731632568
61758905,0.14,32.76558,1.2716,0.0003870618078409939,0.013152349803326002
20324434,0.14,32.76558,1.2770000000000001,0.00039485723018790566,0.011993786283652776
46895355,0.14,32.76558,1.3417000000000001,0.00039546744057855556,0.012959080775810615
62325782,0.14,32.76558,1.7970000000000002,0.0005079308781085029,0.01573717677457744
73175636,0.14,32.76558,1.0939,0.00033609292278844274,0.012563952676849625
61355467,0.14,32.76558,1.5523,0.00044655886031096255,0.012616764404144252
43661357,0.14,32.76558,1.4392,0.00042306175788142604,0.012691250232649014
75156830,0.14,32.76558,1.206,0.00035402670445144256,0.01242540142841648
55150729,0.14,32.76558,0.9578000000000001,0.0002970265269906885,0.011519568439683861
60521330,0.14,32.76558,1.7836,0.0005114123408217404,0.013464339710972028
98796064,0.14,32.76558,1.0588,0.00032913800214007786,0.00993246507189176
11682233,0.14,32.76558,0.9243,0.0002939539237117771,0.010637985805972184
60439913,0.14,32.76558,1.6045,0.0004512822951311073,0.015101477898253562
61041124,0.14,32.76558,1.1571,0.00034032929764994473,0.009909142930802152
85967854,0.14,32.76558,1.1662000000000001,0.00033497533261785204,0.011309628383413317
74365393,0.14,32.76558,1.1963000000000001,0.00035299839834407115,0.010386032713645462
47353586,0.14,32.76558,1.1074000000000002,0.0003378755252919405,0.010620736766986475
41180460,0.14,32.76558,0.876,0.00027101099822633874,0.008432906687879702
32891915,0.14,32.76558,1.1839,0.0003563203812478328,0.012086925770040991
38048974,0.14,32.76558,1.1557,0.0003397837412360931,0.012184069585368619
15161352,0.14,32.76558,1.2384000000000002,0.00037352449660112017,0.011067608140495518
27823458,0.14,32.76558,1.3198,0.0003891368926205346,0.012917211123710097
451739,0.14,32.76558,1.8153000000000001,0.0004765506086491589,0.016001436167284798
97020725,0.14,32.76558,1.1168,0.0003345627786705809,0.011503155185919435
34838080,0.15000000000000002,32.76558,2.5420000000000003,0.0007129688704328863,0.015885838712095424
28418169,0.15000000000000002,32.76558,4.0099,0.0010485895113151878,0.021299149290648748
86339328,0.15000000000000002,32.76558,7.4369000000000005,0.001810696723594017,0.03521331112110384
3019969,0.15000000000000002,32.76558,4.0111,0.0010663942929006907,0.02541125025227516
83405848,0.15000000000000002,32.76558,3.0555000000000003,0.0008300679981003874,0.017900733220956186
72884473,0.15000000000000002,32.76558,2.0586,0.0005970781563795779,0.016241055227494642
10675014,0.15000000000000002,32.76558,2.9777,0.0007974811622833444,0.01610799677917712
50126425,0.15000000000000002,32.76558,3.8529,0.0009845983917045535,0.02288273824725552
50808303,0.15000000000000002,32.76558,2.8646000000000003,0.0007824989885997518,0.014564189264975791
48186977,0.15000000000000002,32.76558,3.1841000000000004,0.0008457859956153231,0.022817467440982755
70696242,0.15000000000000002,32.76558,4.071400000000001,0.0010608636069986176,0.02329030496905928
48242986,0.15000000000000002,32.76558,1.9239000000000002,0.0005607241488469887,0.01489325012544074
14513811,0.15000000000000002,32.76558,2.2858,0.000646511047668866,0.014388546894292342
63510984,0.15000000000000002,32.76558,2.3701000000000003,0.0006445307887219523,0.020525872111830573
71400882,0.15000000000000002,32.76558,1.5878,0.00046619695598854873,0.014002965658446087
32453410,0.15000000000000002,32.76558,3.2717,0.0008527159783012127,0.0214065742353207
68421130,0.15000000000000002,32.76558,2.7365,0.00073258519487342,0.016663368138712595
97196716,0.15000000000000002,32.76558,2.0146,0.0005759948024175824,0.014777872916723724
74190706,0.15000000000000002,32.76558,1.6631,0.00047909357710582693,0.014446713206871829
72205673,0.15000000000000002,32.76558,1.8833000000000002,0.0005308435437735691,0.013518194167023328
27121907,0.15000000000000002,32.76558,1.9266,0.0005316280120255361,0.015992857388918823
91597294,0.15000000000000002,32.76558,1.4128,0.00042010482804401836,0.010525154933074828
16102603,0.15000000000000002,32.76558,0.9691000000000001,0.00030538096433437885,0.010503706531409909
8935178,0.15000000000000002,32.76558,2.8589,0.000756394483648184,0.017914917040018314
76282710,0.15000000000000002,32.76558,1.8516000000000001,0.0005227833479977972,0.012922865102353201
21163302,0.15000000000000002,32.76558,1.1349,0.00034991523931384854,0.011375149952835223
32957744,0.15000000000000002,32.76558,2.1831,0.0006071743366727214,0.013670915450911035
86470205,0.15000000000000002,32.76558,1.8845,0.0005304796342469466,0.014470648923642694
33560208,0.15000000000000002,32.76558,1.2554,0.0003727396325084704,0.012121293772661674
66740838,0.15000000000000002,32.76558,0.8165,0.00025856532760174146,0.008234987263546016
72743893,0.15000000000000002,32.76558,1.6294000000000002,0.0004660830418389219,0.013249343162281857
39860863,0.15000000000000002,32.76558,1.3462,0.00038782863919179465,0.013592572736496828
51806878,0.15000000000000002,32.76558,0.9776,0.000301911200912193,0.009717757906992187
22972720,0.15000000000000002,32.76558,1.2679,0.0003738864709066613,0.013606932084853644
6450586,0.15000000000000002,32.76558,0.9238000000000001,0.00028761035699379444,0.009662176793545299
84628985,0.15000000000000002,32.76558,1.3787,0.00039232978748214223,0.012396596097186725
22853333,0.15000000000000002,32.76558,0.8742000000000001,0.00027986727358049945,0.01041500189537166
33486424,0.15000000000000002,32.76558,0.998,0.0003100576019903612,0.009135065466595867
37538523,0.15000000000000002,32.76558,0.8243,0.00026335895816813424,0.009294716187447915
7636923,0.15000000000000002,32.76558,1.2702,0.0003781597908977805,0.011808866096546147
72349121,0.15000000000000002,32.76558,1.5039,0.00043817992482776577,0.011286603233259956
26730933,0.15000000000000002,32.76558,0.6963,0.00022777464083577787,0.00732819008252228
9538147,0.16000000000000003,32.76558,5.242900000000001,0.001331139001305606,0.024174775970884726
5720271,0.16000000000000003,32.76558,2.6479,0.0007553990323167577,0.017150216130053377
34074328,0.16000000000000003,32.76558,3.9537,0.0010570806456384333,0.022913166415850922
45366429,0.16000000000000003,32.76558,4.8066,0.0012301861267803034,0.02223868114890786
31172787,0.16000000000000003,32.76558,2.9199,0.0008055988429214695,0.016304884350687363
2683112,0.16000000000000003,32.76558,3.6864000000000003,0.0009971547217887998,0.02237270709114148
42185050,0.16000000000000003,32.76558,3.6919,0.0009567028836307802,0.02233773986359502
4524687,0.16000000000000003,32.76558,3.2225,0.0008673393883869363,0.021533111166244057
34516773,0.16000000000000003,32.76558,2.9182,0.0007970897638209902,0.01638369203807183
1159502,0.16000000000000003,32.76558,3.6249000000000002,0.0009394658255368938,0.022678478633796417
77348525,0.16000000000000003,32.76558,2.9314,0.0008154561113764938,0.02134758786435517
92751011,0.16000000000000003,32.76558,3.1466000000000003,0.0008728562198653573,0.01780135843627429
54000608,0.16000000000000003,32.76558,3.0441000000000003,0.0008212912867217567,0.020043985776740224
98804194,0.16000000000000003,32.76558,2.5908,0.0007065757356660025,0.017293055026923375
11721785,0.16000000000000003,32.76558,1.5479,0.00046341551551677305,0.011583899820124898
54826110,0.16000000000000003,32.76558,1.9651,0.0005771849633784803,0.014409364256192136
24625434,0.16000000000000003,32.76558,1.2733,0.00040073502437906717,0.01147227805412009
55340574,0.16000000000000003,32.76558,2.3303000000000003,0.000649100813289666,0.013495339846361578
