,ax,1 mm,20 mm,40 mm,65 mm,100 mm,120 mm,125 mm,130 mm,135 mm,140 mm,145 mm,150 mm,155 mm,base
595,0.25,0.0214563353392,0.0258751345581,0.0330709639341,0.0556441725174,0.124544219204,0.184369475588,0.197971535938,0.214153177195,0.245684731188,0.26249020524,0.301979670141,0.346652210926,0.381583308562,0.394150076431
596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
597,0.75,0.53132611308,0.542864619597,0.55922511418,0.602278212084,0.68491588261,0.725235681132,0.747280975329,0.75465655677,0.767409406171,0.783272756634,0.801973334846,0.811289267852,0.83860624641,0.841055138803
598,0.5,0.185864958538,0.198133586252,0.216156204755,0.26674964393,0.378383330715,0.440828865406,0.476607628619,0.489650214954,0.512114469604,0.540878345915,0.575660759096,0.591595377441,0.644063339697,0.649407108102
599,0.25,0.0186302882457,0.0224670805892,0.0287151361552,0.0497288160235,0.115764925044,0.166584671393,0.198296561522,0.212207093729,0.235861910032,0.268201104302,0.309630352391,0.327552631611,0.395834497254,0.404702742105
600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
601,0.75,0.535072108247,0.546691964408,0.563167804975,0.596346111524,0.689817761909,0.728339180831,0.735860079541,0.759579084285,0.769948473757,0.777177942011,0.80041586887,0.812480063937,0.828116488677,0.839534457868
602,0.5,0.191093521416,0.203707277615,0.222236889985,0.261833918943,0.386668141407,0.449228866452,0.462176137846,0.498780192203,0.517880736656,0.531591332673,0.572310028288,0.596294655204,0.625656798782,0.649506270535
603,0.25,0.0204846125906,0.0247032915348,0.0315732334287,0.0489243344067,0.122531618598,0.178401297219,0.191644251,0.222202237694,0.244424212814,0.261490703792,0.305765620421,0.338372399172,0.374850945739,0.410829467591
604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
605,0.75,0.52786629662,0.539329668274,0.555583628833,0.601870654421,0.675525608894,0.721463197289,0.73601799164,0.750682342767,0.768598138411,0.784883339212,0.795681695641,0.804398532801,0.82320394131,0.839901301275
606,0.5,0.183615314712,0.195735447289,0.213539926381,0.267649061211,0.368030007068,0.436562664558,0.460493928696,0.485616615976,0.515846620396,0.54316513142,0.56238505658,0.579374506182,0.615533348186,0.647879744095
607,0.25,0.0183824849739,0.0221682437701,0.0283331933427,0.0507834939679,0.112291794618,0.164870956367,0.187023678945,0.212415983645,0.242395131063,0.270858912742,0.292824295086,0.314931493991,0.361702733233,0.404300776353
608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,0.75,0.530642608533,0.542166271771,0.559119911033,0.597036022056,0.672663107335,0.727469768095,0.73185167612,0.745993230892,0.761346313985,0.77213036501,0.792015203685,0.801483229242,0.81656220272,0.839633072241
610,0.5,0.186125577866,0.198411408616,0.217148814966,0.261672542359,0.363005614642,0.447910150035,0.455290430082,0.476706740028,0.50212528871,0.521548866736,0.556044606282,0.574632952134,0.6045321567,0.647241294123
611,0.25,0.0189463827791,0.0228482728317,0.0294563123187,0.0480737706241,0.107762862699,0.177221150942,0.184575115918,0.20249579258,0.227336075126,0.248945360798,0.285776666201,0.310388402333,0.350848711368,0.402329174319
612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,0.75,0.545414143052,0.55725859129,0.574052881864,0.609467474264,0.699028541248,0.738576696828,0.750576871828,0.75478374254,0.773752835131,0.779900379413,0.795491231542,0.819383387317,0.831325400634,0.843281880755
614,0.5,0.199550574316,0.212722566098,0.23207222674,0.275387998789,0.399352771803,0.461825655729,0.482870589859,0.49053169019,0.522327651185,0.534076817866,0.563997650945,0.607663405421,0.631331458218,0.656016270866
615,0.25,0.0219443195586,0.0264636161017,0.0338231011592,0.0533194754749,0.130411137872,0.183747369707,0.205512833737,0.214202563919,0.245483553704,0.260166349314,0.297760880224,0.349112659357,0.380968590637,0.41719695327
616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
617,0.75,0.527341216719,0.538793185512,0.555030977909,0.589234776042,0.669544566572,0.717908939229,0.724056649329,0.737114593096,0.755537370538,0.7667553737,0.786149048856,0.807928827096,0.815384694551,0.828402407523
618,0.5,0.18366570216,0.195789160725,0.213598525697,0.253347677729,0.359198909164,0.432782726276,0.441667835441,0.463756953621,0.494441624934,0.513633442998,0.546667537615,0.58608718831,0.601373265164,0.626725215515
619,0.25,0.0186300657035,0.0224668122158,0.0287147931476,0.0451269756863,0.105788755635,0.164328910692,0.171635407655,0.193424592996,0.223275927634,0.242900483995,0.277525413722,0.323181132361,0.345377138948,0.378873451996
620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
621,0.75,0.523553735855,0.534923454083,0.552048593364,0.591988823898,0.668149753621,0.72048009443,0.731698251016,0.744494427367,0.759051794715,0.776878936107,0.789247687512,0.811717757868,0.817003176184,0.838462369147
622,0.5,0.180448449832,0.19235954308,0.210957686008,0.257035507685,0.357926826453,0.435715899915,0.453645649725,0.474444635845,0.499629726318,0.531039933463,0.554308916453,0.593186253239,0.604199011662,0.645750012419
623,0.25,0.0180376050829,0.0217523380041,0.0281928765704,0.0470933507665,0.106059254303,0.165411957312,0.181885324799,0.20095841624,0.226949795507,0.260771295093,0.289211527195,0.331194516934,0.347863294878,0.402998739537
624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
625,0.75,0.537069298753,0.548732526762,0.565847212318,0.603561779606,0.692573432351,0.734446936913,0.747228232891,0.7606008094,0.779649023866,0.786376653274,0.802735988765,0.820850833121,0.835945301902,0.850850259258
626,0.5,0.191617434257,0.204265773045,0.223504102585,0.268537547683,0.390138975563,0.455545856785,0.476379829631,0.498594598629,0.531741888909,0.544687389542,0.576145927466,0.609281809203,0.638643268859,0.668290342417
627,0.25,0.0202062557551,0.024367608835,0.031393769073,0.0508721948962,0.125218257976,0.180288893002,0.199064172205,0.220101076704,0.254530204365,0.27095409108,0.310674269389,0.349451364081,0.387725534579,0.428239498421
628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,0.75,0.532352705493,0.543913505933,0.561396313095,0.606521561664,0.68709829073,0.737010825208,0.750525479373,0.762951562182,0.769616955869,0.783957673613,0.803621498129,0.809588995495,0.83620272508,0.853319993495
630,0.5,0.186680010566,0.199002438469,0.218325750649,0.271617886586,0.382158396026,0.460058315422,0.481276613828,0.501463324181,0.513806767718,0.53988312876,0.57731921117,0.589360796969,0.640926125661,0.673078005631
631,0.25,0.0187479201762,0.0226089380863,0.0293378976178,0.0516521116172,0.11936084898,0.183427354273,0.201662939224,0.220797782693,0.235158101771,0.26428932716,0.310216120802,0.327216044949,0.393739343435,0.434499263491
632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
633,0.75,0.549525414415,0.561459144792,0.579604271757,0.619079726188,0.700789803696,0.736750739848,0.749647674665,0.774139135657,0.782670536287,0.794479687225,0.816323482783,0.837546194559,0.847917187659,0.860912880719
634,0.5,0.201511094706,0.214812497082,0.235786092924,0.284412100468,0.398780755919,0.456896674484,0.478918051205,0.519145650345,0.534811152047,0.556867751633,0.597547019947,0.63705416172,0.658840761966,0.68486026669
635,0.25,0.021861849833,0.0263641622474,0.0342553919418,0.0561125493643,0.12764592497,0.178250129174,0.199822503709,0.236295791919,0.254237170083,0.280320423636,0.328012430581,0.375218045255,0.407857429037,0.443918775032
636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
637,0.75,0.516054672391,0.52726153773,0.543595020997,0.576110190484,0.660293022271,0.704165798398,0.715854927801,0.731713102345,0.742118341038,0.751196081735,0.775851984878,0.785659705764,0.803042350204,0.820011869524
638,0.5,0.174558714953,0.186081036885,0.203484103913,0.240285117623,0.348461509921,0.412934104845,0.431342704694,0.455669855442,0.473163540703,0.489532533399,0.531734898296,0.550024343303,0.579450823212,0.611528185625
639,0.25,0.0169049098864,0.0203863712553,0.0262199089615,0.0408394794205,0.100811244923,0.14987067697,0.165742242057,0.186397401632,0.203731323808,0.222345737616,0.266422057074,0.288666366812,0.319793696452,0.36062927804
640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,0.75,0.536888168798,0.548547463311,0.565540340985,0.610336933187,0.696973165723,0.735111534344,0.753561395732,0.76947565057,0.786565130923,0.797521346265,0.815258894171,0.827573257335,0.842047891812,0.845744359425
642,0.5,0.190615757725,0.203197977561,0.222201891569,0.275678376148,0.396341225375,0.458112708528,0.488470038529,0.514756944289,0.544058705815,0.564621310917,0.597131527654,0.61996171465,0.648292871586,0.65645526478
643,0.25,0.0196091455908,0.0236475275349,0.0304142415227,0.0532634283509,0.129535696001,0.184538022114,0.212518448933,0.237191248166,0.267218096063,0.292149337072,0.330816065333,0.358590856914,0.396952118615,0.410695739282
644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,0.75,0.526443022292,0.537875485508,0.55408562087,0.594808250076,0.685354925517,0.719600490089,0.74575694195,0.751888287544,0.75758463498,0.776366473643,0.798135908275,0.805119365776,0.83420518917,0.835994535987
646,0.5,0.181480642009,0.193459868495,0.211057356491,0.258089119647,0.378902806918,0.432764541117,0.474055290553,0.484915489187,0.495195464149,0.528652075006,0.567115622095,0.580932582663,0.634243362556,0.638147919507
647,0.25,0.0176572527425,0.0212936544576,0.0272153822818,0.0460225897718,0.11605089639,0.161172782788,0.196122239519,0.207843287852,0.219413584565,0.255722249265,0.297704468219,0.31653116287,0.380729429984,0.3871936684
648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
649,0.75,0.542447730568,0.554227758917,0.570930708271,0.616451863179,0.704754576623,0.749184609818,0.764805547971,0.779475750902,0.7866164511,0.802316225806,0.808298105793,0.82798564936,0.850964042251,0.865707298574
650,0.5,0.195049654345,0.207924548105,0.226837771647,0.281982525447,0.404542956925,0.477240078514,0.504547327528,0.530861806308,0.544257147871,0.574286823245,0.586138382882,0.621858322406,0.667016426019,0.697238640005
651,0.25,0.0203196478173,0.0245043532893,0.0313189708073,0.0553058966987,0.130916078677,0.194956312603,0.222748687706,0.251193305625,0.267270793522,0.304715719451,0.320821688076,0.361899653454,0.421710368996,0.465212720271
652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
653,0.75,0.545845265775,0.55769907646,0.574506642085,0.607037026574,0.688377936549,0.728450719411,0.744066825698,0.762235208897,0.77135767583,0.782081771454,0.78538292296,0.808220777396,0.819101777171,0.834691463952
654,0.5,0.200401714543,0.213629888634,0.233062081109,0.272919329952,0.385197417917,0.448925337438,0.473135036055,0.502823902331,0.519316199333,0.537929385675,0.544408809283,0.585420452223,0.606386624021,0.636776901174
655,0.25,0.0224863045415,0.0271172195311,0.0346584705519,0.052874772834,0.123014417148,0.178088796453,0.198210225949,0.225858671439,0.244426516237,0.265189509394,0.273877762752,0.320254264202,0.348177766939,0.38852988538
656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
657,0.75,0.516176083989,0.527385585955,0.543279583667,0.584610290374,0.671479437891,0.724540163896,0.731824656698,0.744722855678,0.756935284729,0.768923977369,0.790170928267,0.801831742572,0.832681075207,0.834731915823
658,0.5,0.173267889264,0.184705006001,0.201506134582,0.248170423629,0.360907112979,0.442077355789,0.454222586293,0.475482352192,0.496322869988,0.517963238861,0.553949561061,0.574581098669,0.632193703194,0.636656170394
659,0.25,0.0162467632612,0.0195926834136,0.0250413741846,0.0432328050902,0.106005457245,0.170387020064,0.182103602577,0.202036514184,0.223087099737,0.24777151665,0.285173216358,0.308764741594,0.37991237114,0.387275977219
660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
661,0.75,0.541685042596,0.553448508084,0.570754944956,0.611178513263,0.680632974627,0.740196877895,0.75009053401,0.767341620221,0.774157826825,0.786671524913,0.804135814407,0.820352132779,0.829484517152,0.833255395892
662,0.5,0.196169184334,0.209117976352,0.228866480359,0.277965569059,0.374171416016,0.464766332308,0.481319296229,0.511183041007,0.522779697163,0.54646102249,0.579838333431,0.609765774808,0.629026324227,0.637170846483
663,0.25,0.0212882324219,0.0256724118873,0.033097231817,0.0550748592762,0.115675034659,0.18767873982,0.203414102995,0.233716958623,0.246194044976,0.27501356962,0.316699509328,0.352405070828,0.382183868892,0.39552409714
664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,0.75,0.553074876976,0.565085689009,0.582115867473,0.622499270973,0.697765238837,0.754049347225,0.768851688796,0.777986027703,0.788793936665,0.796431092189,0.804015303417,0.823432981255,0.840767570552,0.857145292735
666,0.5,0.206297699195,0.219915057139,0.239918960833,0.290437009018,0.398098056561,0.487482125162,0.511406143259,0.526556397851,0.546346562782,0.561311457334,0.576580536978,0.61537296315,0.647769471609,0.680094991285
667,0.25,0.0235157531568,0.0283586767055,0.0362451747812,0.0600118164697,0.131763027573,0.207737533275,0.229811098122,0.244754906394,0.267064047466,0.2865678822,0.307737976855,0.360300924234,0.40003884173,0.443606946247
668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,0.75,0.541160116508,0.552912182475,0.570157229345,0.606588128873,0.691112632479,0.727905331514,0.750096803954,0.761868734049,0.775688481612,0.787362293932,0.800561169454,0.815683368712,0.846023933999,0.848129390158
670,0.5,0.19422892562,0.207049644482,0.226550166926,0.270358077768,0.385421611565,0.444187680332,0.479109863814,0.49938645214,0.524220187395,0.545248412276,0.570568752743,0.59751005895,0.656336244901,0.660980378133
671,0.25,0.0203209183177,0.0245058854414,0.0315719163781,0.050432634334,0.118929200312,0.16901795364,0.198491808945,0.218663110596,0.245772210308,0.268916031864,0.300846626309,0.331165759328,0.407246593347,0.415066184323
672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
673,0.75,0.51578587068,0.526986898605,0.543656091691,0.585969358198,0.676766560235,0.718873349009,0.736312176581,0.74896917565,0.765203795496,0.784518186413,0.805047510577,0.81921290924,0.836689125532,0.847025782763
674,0.5,0.171794784121,0.18313466371,0.200624129693,0.248137655163,0.365813663474,0.429612327934,0.458130227074,0.479223778619,0.507711980744,0.539736454507,0.578533729988,0.604151724106,0.640289381667,0.66215282515
675,0.25,0.0155057237352,0.0186990313922,0.0241634592591,0.0421009942902,0.106133679378,0.155572318681,0.18121681815,0.201034357192,0.230935673051,0.26153152434,0.308572975214,0.338310754953,0.390990722409,0.424488928434
676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
677,0.75,0.49022491659,0.500870851837,0.515965766042,0.56334213648,0.647919644049,0.708912068519,0.730576915263,0.739153272517,0.7571699928,0.768893327431,0.79076581327,0.809212973618,0.830558505999,0.840972304214
678,0.5,0.150839740943,0.160796414007,0.175422770301,0.224882007226,0.329667542778,0.415747891503,0.449478564568,0.464179974975,0.494993109058,0.515819764473,0.554825301141,0.587621511215,0.628824713237,0.650359069046
679,0.25,0.0116524454378,0.0140521943225,0.0179600848293,0.0342177475336,0.0872759684935,0.146082298258,0.173996049482,0.188801441806,0.219598063892,0.242179646536,0.284816930586,0.322244043124,0.37664737524,0.408167657008
680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
681,0.75,0.470901480839,0.48112778004,0.496346397212,0.546336610507,0.630939481932,0.679195175069,0.695721308261,0.709959062661,0.72671748971,0.74683398962,0.759879017018,0.778692598189,0.807260549875,0.820660621986
682,0.5,0.137800761815,0.146896754189,0.160925478917,0.21078303811,0.311032065699,0.37918468204,0.402352111953,0.424219209212,0.450931424276,0.484012583087,0.507557656825,0.539035542256,0.589290418795,0.614050811511
683,0.25,0.00988971765778,0.0119264436863,0.0154117146538,0.0308024921967,0.0784423914881,0.126156747462,0.143041248408,0.161153972005,0.185723814492,0.217748075538,0.244770803416,0.277196680109,0.334491754495,0.36543993942
684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
685,0.75,0.496190409524,0.506965893983,0.522639811059,0.562764548994,0.654350073511,0.701933327581,0.726522698539,0.741026093013,0.753600295863,0.760034338616,0.788358399353,0.803125490763,0.830859805408,0.841330456235
686,0.5,0.156256171513,0.166570373885,0.182117547997,0.224711196765,0.33815305135,0.408003130034,0.445004053381,0.468591966819,0.488991015855,0.500817055426,0.549335159652,0.576753263469,0.628996947143,0.650285798711
687,0.25,0.0128318518809,0.0154744922094,0.0198931891737,0.034531678519,0.0922045160888,0.143868085998,0.172911314232,0.194527056097,0.214200342738,0.228076688094,0.277831981862,0.310649317701,0.375696754677,0.405859567787
688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,0.75,0.497783341748,0.508593419009,0.523921070832,0.562984199129,0.650891844772,0.706132437353,0.71620386882,0.728676743316,0.749072701763,0.761673636004,0.788717710952,0.806407901298,0.829321265422,0.834077769574
690,0.5,0.156685633006,0.167028183396,0.182221393621,0.223597041327,0.33228244694,0.412439501998,0.42861588733,0.449193425444,0.480940602512,0.503135850141,0.549064544211,0.5819415078,0.627083438683,0.637272889487
691,0.25,0.0125757401216,0.0151656358212,0.0193831724491,0.033217853742,0.0873741368364,0.144672963578,0.159037810902,0.178352969764,0.205568983848,0.229211999146,0.27595371772,0.31539400405,0.375115979178,0.391413068643
692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,0.75,0.495079049368,0.505830399051,0.521074780808,0.561371886744,0.651973137782,0.699864457763,0.72316311878,0.739255450749,0.75872404514,0.767342679954,0.78527704273,0.796889266981,0.831286621752,0.837507181698
694,0.5,0.155856636056,0.166144465777,0.181257291319,0.223759776397,0.336081573009,0.404172928704,0.44039184141,0.466775748866,0.49943864348,0.51509741337,0.545629506419,0.567905840106,0.629845150208,0.643026134271
695,0.25,0.0129108811338,0.0155697970468,0.0198997302001,0.0343910513625,0.091838699027,0.139543950919,0.1694066595,0.19371937745,0.225374665457,0.243487708358,0.276061928541,0.304458718149,0.37681267141,0.397219951871
696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
697,0.75,0.491069451774,0.50173372731,0.517604133957,0.563151556202,0.640391191914,0.693923378089,0.710975019185,0.72313978152,0.739045931563,0.753213068159,0.778288116641,0.795624023487,0.813071916452,0.820056779161
698,0.5,0.153062712685,0.163166120308,0.178748578881,0.226645663477,0.322296886447,0.398032356906,0.424516398706,0.44233625198,0.468498774834,0.491864218371,0.533872313077,0.565127040934,0.599010999332,0.613623683769
